ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
35,"Andorra, Principality of",AD,AND,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,0.0133940294943496,0.0367931819196833,0.0377301017245776,0.162625782091829,0.0107613181733487,0.0153826833581702,0.0157396924677695,0.0230409774071739,0.0252473248553962,0.0213815889076816,0.0175405272607604,0.0246603389935452,0.0162067087427797,0.013551962022999,0.0297958187440498,0.053427045965377,0.0942665872895683,0.172606594653148,0.0912108416662936,0.0682926497824135,0.102069062710759,0.1928993133472,0.253428885743033,0.147679903663809
36,"Andorra, Principality of",AD,AND,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,7599410,10765356,8476074,8378127,10590340,9633761,11171625,13934149,18751659,17989438,,17389408.748,19393670.427,34542264.455,19830524.119,13958846.433,14526145.932,14163335.13,15867707.935,19131443.064,13808033.727,15599444.224,22243836.528,24621759.337,22277304.145,27996037.057,41467640.28,54331557.746,68759223.683
37,"Andorra, Principality of",AD,AND,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,0.674001436308487,0.722051959828063,0.792830281392674,0.793821245126452,0.621195754338261,,0.503098915772327,0.490676938290331,0.846199953936661,0.539540147352265,0.405034546483076,0.40070295830393,0.444142739701455,0.49702110292954,0.585535667612543,0.495131704192017,0.538912453364237,0.743173758576049,0.765376515904557,0.706071127629932,0.970563212619627,1.24710584859861,1.60933748594468,1.84533493994042
38,"Andorra, Principality of",AD,AND,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,7937760,10924769,8682201,8490734,10777791,9825207,11740891,14597263,22593208,18301079,,17933444.796,20304349.302,35572871.663,20616393.561,14563351.724,15420124.066,14680153.321,16300362.754,20104973.869,15297985.686,18328099.614,27410101.928,27555964.066,24432010.761,30940234.019,47881754.483,62887367.985,74261940.458
39,"Andorra, Principality of",AD,AND,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,0.687395465802837,0.758845141747747,0.830560383117251,0.956447027218281,0.63195707251161,,0.518838608240096,0.513717915697505,0.871447278792058,0.560921736259947,0.422575073743837,0.425363297297475,0.460349448444235,0.510573064952539,0.615331486356593,0.548558750157394,0.633179040653805,0.915780353229197,0.85658735757085,0.774363777412345,1.07263227533039,1.44000516194581,1.86276637168771,1.99301484360423
40,"Andorra, Principality of",AD,AND,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,-7261060,-10605943,-8269947,-8265520,-10402889,-9442315,-10602359,-13271035,-14910110,-17677797,,-16845372.7,-18482991.552,-33511657.247,-19044654.677,-13354341.142,-13632167.798,-13646516.939,-15435053.116,-18157912.259,-12318081.768,-12870788.834,-17077571.128,-21687554.608,-20122597.529,-25051840.095,-35053526.077,-45775747.507,-63256506.908
41,"Andorra, Principality of",AD,AND,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,-0.660607406814138,-0.68525877790838,-0.755100179668096,-0.631195463034623,-0.610434436164912,,-0.487359223304557,-0.467635960883157,-0.820952629081265,-0.518158558444584,-0.387494019222316,-0.376042619310385,-0.427936030958675,-0.483469140906541,-0.555739848868494,-0.44170465822664,-0.444645866074668,-0.5705671639229,-0.674165674238263,-0.637778477847518,-0.868494149908868,-1.05420653525141,-1.35590860020165,-1.69765503627661
42,Angola,AO,AGO,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,0.0805411811946822,0.0706756814225586,0.0754641966516153,0.0353059835942246,0.0528455699756589,0.0478947729193362,0.032834265832753,0.0385387147055346,
43,Angola,AO,AGO,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,125147072.55,92432334.55,124569821.88,64295930.636,87307962.518,53088830.199,59549283.937,87551058.418,
44,Angola,AO,AGO,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,0.107705606312002,0.0914051706769058,0.102088238745969,0.0634375641938737,0.103304037465515,0.0929121245417073,0.0795464176847193,0.0712808481438635,
45,Angola,AO,AGO,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,0.350384362931574,0.307284612551428,0.344926409967872,0.158649338872923,0.250745469448258,0.252277577544545,0.169577727058941,0.170189112244657,
46,Angola,AO,AGO,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,472264182,,1089586381,946326045,902806241,1383776344,1138684355,1455986509,1361748350.18,1223770032.72,959881951.27,798724730.411,638995637.889,553876755.863,733508814.98,835065201.237,
47,Angola,AO,AGO,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,0.723594480996657,,1.54975093028673,1.12927439030598,0.80759306963369,1.08062855178536,0.832920236565746,0.999220899506883,1.17196454309315,1.21017076172133,0.786648454098269,0.788061559378255,0.756068832818961,0.969353928662554,0.979827039289871,0.679879339840871,
48,Angola,AO,AGO,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,2.3895616340064,,4.21695628829539,4.77692162718383,4.00569926543418,4.4438920693011,4.00464140186675,4.68966769940265,5.85215950697749,7.62651417555733,5.81341816764438,5.77135060555512,4.51266047143688,5.93007376466971,6.36482237140158,5.14636239435891,
49,Angola,AO,AGO,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,1486895422.73,1316202367.27,1084451773.15,863020661.047,726303600.407,606965586.062,793058098.917,922616259.655,
50,Angola,AO,AGO,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,1.27967014940515,1.30157593239824,0.888736692844238,0.851499123572128,0.859372870284476,1.06226605320426,1.05937345697459,0.751160187984735,
